Date,Adj. Close
2013-11-29,35.127371672607
2013-12-02,35.205683871035
2013-12-03,35.501529953985
2013-12-04,35.423217755557
2013-12-05,35.118670317226
2013-12-06,35.771271970792
2013-12-09,35.814778747696
2013-12-10,35.083864895702
2013-12-11,35.031656763417
2013-12-12,34.979448631132
2013-12-13,35.170878449511
2013-12-16,35.65815435084
2013-12-17,35.362308267891
2013-12-18,35.632050284698
2013-12-19,34.996851341894
2013-12-20,35.292697424844
2013-12-23,35.65815435084
2013-12-24,35.701661127745
2013-12-26,35.292697424844
2013-12-27,35.444971144009
2013-12-30,35.43617149874
2013-12-31,35.444971144009
2014-01-02,34.899393137324
2014-01-03,34.846595265709
2014-01-06,34.925792073131
2014-01-07,35.207380721743
2014-01-08,35.022588171091
2014-01-09,35.260178593357
2014-01-10,35.664962275737
2014-01-13,35.453770789278
2014-01-14,35.462570434547
2014-01-15,35.647362985199
2014-01-16,35.770558018966
2014-01-17,35.788157309505
2014-01-21,36.316136025652
2014-01-22,36.201740637153
2014-01-23,36.33373531619
2014-01-24,35.920151988541
2014-01-27,36.008148441233
2014-01-28,36.087345248655
2014-01-29,36.016948086502
2014-01-30,36.923311549221
2014-01-31,37.090504809334
2014-02-03,36.53612715738
2014-02-04,36.324935670921
2014-02-05,36.175341701346
2014-02-06,36.386533187805
2014-02-07,36.808916160722
2014-02-10,37.13450303568
2014-02-11,37.345694522139
2014-02-12,37.970469336246
2014-02-13,38.639242376699
2014-02-14,38.665641312506
2014-02-18,38.278456920665
2014-02-19,38.040866498399
2014-02-20,38.419251244971
2014-02-21,38.665641312506
2014-02-24,38.736038474659
2014-02-25,38.53364663347
2014-02-26,38.269657275396
2014-02-27,38.181660822705
2014-02-28,38.771237055736
2014-03-03,38.392852309164
2014-03-04,38.639242376699
2014-03-05,38.03206685313
2014-03-06,37.618483525481
2014-03-07,37.618483525481
2014-03-10,37.574485299136
2014-03-11,37.847274302478
2014-03-12,38.348854082818
2014-03-13,38.753637765197
2014-03-14,39.02642676854
2014-03-17,39.264017190806
2014-03-18,39.167221092846
2014-03-19,38.982428542195
2014-03-20,38.991228187464
2014-03-21,39.044026059078
2014-03-24,39.360813288767
2014-03-25,39.343213998228
2014-03-26,38.964829251656
2014-03-27,38.802035814178
2014-03-28,37.246042169017
2014-03-31,38.410814554823
2014-04-01,37.672828997404
2014-04-02,38.544185438694
2014-04-03,38.944298090307
2014-04-04,39.540021371597
2014-04-07,39.1576915045
2014-04-08,39.66450086321
2014-04-09,39.468890233532
2014-04-10,39.504455802564
2014-04-11,39.700066432242
2014-04-14,39.726740609016
2014-04-15,40.251332752242
2014-04-16,40.562531481274
2014-04-17,39.895677061919
2014-04-21,39.815654531597
2014-04-22,39.735632001274
2014-04-23,39.637826686435
2014-04-24,39.922351238693
2014-04-25,40.455834774177
2014-04-28,40.749250718693
2014-04-29,40.322463890306
2014-04-30,40.526965912241
2014-05-01,40.678119580628
2014-05-02,39.593369725145
2014-05-05,39.886785669661
2014-05-06,39.397759095468
2014-05-07,39.75341478579
2014-05-08,39.646718078693
2014-05-09,38.757578852887
2014-05-12,38.250769494178
2014-05-13,38.410814554823
2014-05-14,38.92651530579
2014-05-15,38.79314442192
2014-05-16,38.802035814178
2014-05-19,38.695339107081
2014-05-20,38.79314442192
2014-05-21,39.379976310952
2014-05-22,39.66450086321
2014-05-23,39.762306178048
2014-05-27,39.815654531597
2014-05-28,40.278006929016
2014-05-29,40.615879834822
2014-05-30,40.784816287725
2014-06-02,40.784816287725
2014-06-03,40.58031426579
2014-06-04,40.793707679983
2014-06-05,41.344973999983
2014-06-06,41.505019060628
2014-06-09,41.024883878693
2014-06-10,41.051558055467
2014-06-11,41.149363370306
2014-06-12,41.184928939338
2014-06-13,41.389430961273
2014-06-16,41.682846905789
2014-06-17,41.682846905789
2014-06-18,42.41194107095
2014-06-19,42.883184860628
2014-06-20,42.847619291595
2014-06-23,42.340809932886
2014-06-24,42.438615247725
2014-06-25,42.234113225789
2014-06-26,42.371929805789
2014-06-27,42.668174230279
2014-06-30,43.108052315127
2014-07-01,42.398861117106
2014-07-02,41.860234890762
2014-07-03,41.321608664417
2014-07-07,41.734555437948
2014-07-08,42.030799862437
2014-07-09,42.066708277527
2014-07-10,42.371929805789
2014-07-11,42.30011297561
2014-07-14,42.129548003934
2014-07-15,42.452723739741
2014-07-16,42.650220022734
2014-07-17,42.434769532196
2014-07-18,42.434769532196
2014-07-21,42.309090079382
2014-07-22,42.336021390699
2014-07-23,42.318067183155
2014-07-24,42.52454056992
2014-07-25,42.282158768065
2014-07-28,42.52454056992
2014-07-29,41.833303579444
2014-07-30,41.025364239927
2014-07-31,40.100722551369
2014-08-01,39.930157579693
2014-08-04,39.930157579693
2014-08-05,39.256874796762
2014-08-06,38.601546221376
2014-08-07,38.852905127003
2014-08-08,39.606981843886
2014-08-11,39.43641687221
2014-08-12,39.427439768438
2014-08-13,39.562096325024
2014-08-14,39.966065994782
2014-08-15,40.576509051306
2014-08-18,40.387989872086
2014-08-19,41.061272655017
2014-08-20,41.151043692741
2014-08-21,41.160020796513
2014-08-22,40.971501617293
2014-08-25,41.22286052292
2014-08-26,40.765028230527
2014-08-27,41.115135277651
2014-08-28,41.411379702141
2014-08-29,41.725578334175
2014-09-02,42.452723739741
2014-09-03,42.273181664293
2014-09-04,42.371929805789
2014-09-05,43.152937833989
2014-09-08,42.677151334051
2014-09-09,42.192387730341
2014-09-10,42.021822758665
2014-09-11,42.515563466148
2014-09-12,41.635807296451
2014-09-15,41.599898881362
2014-09-16,41.25876893801
2014-09-17,41.429333909686
2014-09-18,41.204906315375
2014-09-19,41.151043692741
2014-09-22,40.567531947534
2014-09-23,40.675257192803
2014-09-24,40.612417466396
2014-09-25,40.109699655141
2014-09-26,40.194982140979
2014-09-29,40.675653181925
2014-09-30,40.847969215471
2014-10-01,40.984008189324
2014-10-02,40.893315540089
2014-10-03,41.265155401953
2014-10-06,41.047493043788
2014-10-07,40.24939773052
2014-10-08,40.811692155777
2014-10-09,40.376367439449
2014-10-10,40.965869659477
2014-10-13,41.147254957947
2014-10-14,41.609787469046
2014-10-15,41.473748495193
2014-10-16,40.521475678225
2014-10-17,40.539614208072
2014-10-20,41.165393487794
2014-10-21,41.256086137029
2014-10-22,41.945350271216
2014-10-23,41.890934681675
2014-10-24,42.779722644178
2014-10-27,42.235566748768
2014-10-28,43.097146916501
2014-10-29,43.995004143928
2014-10-30,45.210285643678
2014-10-31,45.636541095083
2014-11-03,46.19883552034
2014-11-04,45.963034632329
2014-11-05,45.618402565236
2014-11-06,44.747753132579
2014-11-07,45.663748889853
2014-11-10,46.04465801664
2014-11-11,45.845134188323
2014-11-12,45.473294326459
2014-11-13,45.13773152429
2014-11-14,45.028900345208
2014-11-17,45.872341983094
2014-11-18,45.727233744318
2014-11-19,45.50050212123
2014-11-20,45.536779180924
2014-11-21,45.409809471995
2014-11-24,44.638921953497
2014-11-25,44.693337543038
2014-11-26,45.291909027989
2014-11-28,45.799787863706
2014-12-01,45.908619042788
2014-12-02,46.733922150827
2014-12-03,46.253251109881
2014-12-04,46.334874494193
2014-12-05,46.207904785263
2014-12-08,47.087623482844
2014-12-09,47.015069363455
2014-12-10,47.024138628379
2014-12-11,48.003619240118
2014-12-12,47.223662456696
2014-12-15,47.468532609631
2014-12-16,47.105762012691
2014-12-17,47.822233941648
2014-12-18,48.47522101614
2014-12-19,48.121519684123
2014-12-22,48.266627922899
2014-12-23,48.311974247517
2014-12-24,49.391216773414
2014-12-26,49.753987370354
2014-12-29,50.275470103456
2014-12-30,49.635367719454
2014-12-31,48.684358463223
2015-01-02,48.775801660937
2015-01-05,49.598790440368
2015-01-06,49.525635882197
2015-01-07,49.918841632369
2015-01-08,50.5497996966
2015-01-09,51.05273728403
2015-01-12,50.686964493171
2015-01-13,51.674551028488
2015-01-14,52.717003482434
2015-01-15,52.680426203348
2015-01-16,53.183363790778
2015-01-20,53.311384267579
2015-01-21,53.466837703693
2015-01-22,53.219941069864
2015-01-23,53.832610494552
2015-01-26,54.317259442439
2015-01-27,54.32640376221
2015-01-28,54.216671924953
2015-01-29,55.003083425298
2015-01-30,53.777744575923
2015-02-02,53.613146820037
2015-02-03,53.814321855009
2015-02-04,52.954755796492
2015-02-05,53.091920593064
2015-02-06,51.263056638773
2015-02-09,50.997871365401
2015-02-10,51.948880621632
2015-02-11,50.476645138428
2015-02-12,50.476645138428
2015-02-13,49.434192684482
2015-02-17,49.73595523694
2015-02-18,50.796696330429
2015-02-19,50.339480341856
2015-02-20,50.275470103456
2015-02-23,50.531511057057
2015-02-24,50.430923539571
2015-02-25,49.479914283339
2015-02-26,49.306172207682
2015-02-27,49.132430132024
2015-03-02,48.830667579566
2015-03-03,49.114141492481
2015-03-04,49.04098693431
2015-03-05,49.223873329739
2015-03-06,47.733349206992
2015-03-09,47.614473049963
2015-03-10,47.340143456819
2015-03-11,46.983514985732
2015-03-12,47.925379922192
2015-03-13,47.367576416133
2015-03-16,48.967832376138
2015-03-17,48.510616387565
2015-03-18,49.60793476014
2015-03-19,49.022698294767
2015-03-20,49.342749486768
2015-03-23,49.827398434655
2015-03-24,48.885533498195
2015-03-25,48.245431114193
2015-03-26,47.888802643106
2015-03-27,47.975673680935
2015-03-30,48.842759496357
2015-03-31,48.953451302581
2015-04-01,48.999572888508
2015-04-02,49.433115796218
2015-04-06,50.060369364821
2015-04-07,49.33164830718
2015-04-08,49.451564430589
2015-04-09,48.685946104206
2015-04-10,48.925778351025
2015-04-13,48.289300465237
2015-04-14,48.24317887931
2015-04-15,47.892654826267
2015-04-16,47.892654826267
2015-04-17,48.298524782422
2015-04-20,48.501459760499
2015-04-21,47.994122315306
2015-04-22,47.82808460597
2015-04-23,48.141711390271
2015-04-24,48.649048835465
2015-04-27,47.84653324034
2015-04-28,48.51990839487
2015-04-29,49.737518263334
2015-04-30,48.815086544801
2015-05-01,49.340872624365
2015-05-04,49.506910333701
2015-05-05,48.289300465237
2015-05-06,47.901879143452
2015-05-07,47.754290068487
2015-05-08,48.335422051163
2015-05-11,48.021795266862
2015-05-12,47.671271213819
2015-05-13,46.988671742104
2015-05-14,47.440663284186
2015-05-15,47.975673680935
2015-05-18,48.446113857387
2015-05-19,48.898105399469
2015-05-20,48.750516324503
2015-05-21,49.027245840064
2015-05-22,48.621375883909
2015-05-26,48.593702932353
2015-05-27,49.128713329102
2015-05-28,49.220956500956
2015-05-29,49.322423989994
2015-06-01,49.497686016516
2015-06-02,48.79663791043
2015-06-03,47.938776412194
2015-06-04,47.82808460597
2015-06-05,47.376093063888
2015-06-08,46.850306984324
2015-06-09,46.425988393799
2015-06-10,46.518231565652
2015-06-11,46.693493592173
2015-06-12,46.342969539131
2015-06-15,45.946323900161
2015-06-16,46.223053415721
2015-06-17,46.859531301509
2015-06-18,47.680495531004
2015-06-19,47.117812182699
2015-06-22,47.182382402996
2015-06-23,46.527455882837
2015-06-24,45.983221168902
2015-06-25,45.752613239269
2015-06-26,46.264562843055
2015-06-29,45.920138532151
2015-06-30,45.706036933481
2015-07-01,45.966682357949
2015-07-02,46.348341729491
2015-07-06,46.571752093321
2015-07-07,47.847052920182
2015-07-08,47.874979215661
2015-07-09,47.195439359012
2015-07-10,47.586407495714
2015-07-13,47.67949514731
2015-07-14,47.474702313799
2015-07-15,47.865670450501
2015-07-16,48.656915489064
2015-07-17,47.781891564065
2015-07-20,47.651568851831
2015-07-21,47.102351707416
2015-07-22,47.772582798905
2015-07-23,46.851015048108
2015-07-24,46.869632578427
2015-07-27,48.247329822043
2015-07-28,48.666224254224
2015-07-29,48.722076845181
2015-07-30,48.573136602628
2015-07-31,48.880325852894
2015-08-03,49.001339799968
2015-08-04,48.396270064596
2015-08-05,48.247329822043
2015-08-06,48.554519072309
2015-08-07,49.234058928958
2015-08-10,48.628989193586
2015-08-11,48.992031034809
2015-08-12,49.504013118585
2015-08-13,49.671570891457
2015-08-14,50.341801982946
2015-08-17,50.518668520978
2015-08-18,50.648991233212
2015-08-19,50.388345808744
2015-08-20,50.155626679755
2015-08-21,49.410925466989
2015-08-24,46.925485169385
2015-08-25,45.575714221247
2015-08-26,46.013226183747
2015-08-27,46.860323813268
2015-08-28,46.934793934544
2015-08-31,46.15285766114
2015-09-01,44.570367584014
2015-09-02,44.616911409812
2015-09-03,44.961335720716
2015-09-04,44.309722159546
2015-09-08,45.408156448375
2015-09-09,44.598293879492
2015-09-10,44.402809811142
2015-09-11,45.09165843295
2015-09-14,45.138202258747
2015-09-15,45.426773978694
2015-09-16,45.873594706353
2015-09-17,46.627604684278
2015-09-18,47.037190351299
2015-09-21,47.642260086671
2015-09-22,47.89359674598
2015-09-23,48.405578829756
2015-09-24,48.815164496777
2015-09-25,49.261985224436
2015-09-28,48.838436409676
2015-09-29,48.838436409676
2015-09-30,49.580262303997
2015-10-01,49.37367787773
2015-10-02,49.768066327876
2015-10-05,50.200015582797
2015-10-06,49.871358541009
2015-10-07,49.514530895639
2015-10-08,49.852578138621
2015-10-09,49.298556268179
2015-10-12,49.768066327876
2015-10-13,49.523921096833
2015-10-14,49.552091700415
2015-10-15,50.754037453239
2015-10-16,50.735257050852
2015-10-19,50.979402281894
2015-10-20,51.01696308667
2015-10-21,50.866719867567
2015-10-22,51.176596506967
2015-10-23,50.359649003094
2015-10-26,50.509892222197
2015-10-27,50.772817855627
2015-10-28,49.721115321906
2015-10-29,49.15770325027
2015-10-30,50.143674375633
2015-11-02,50.284527393542
2015-11-03,50.359649003094
2015-11-04,50.857329666373
2015-11-05,50.444160813839
2015-11-06,48.763314800124
2015-11-09,49.298556268179
2015-11-10,50.115503772052
2015-11-11,50.39720980787
2015-11-12,49.570872102803
2015-11-13,49.073191439524
2015-11-16,50.181235180409
2015-11-17,48.969899226391
2015-11-18,49.458189688476
2015-11-19,49.946480150561
2015-11-20,50.312697997124
2015-11-23,49.514530895639
2015-11-24,49.345507274149
2015-11-25,49.167093451464
2015-11-27,49.552091700415
2015-11-30,49.514530895639
2015-12-01,49.702334919518
2015-12-02,49.035630634749
2015-12-03,48.650632385797
2015-12-04,49.880748742203
2015-12-07,49.899529144591
2015-12-08,49.505140694446
2015-12-09,49.364287676536
2015-12-10,48.500389166694
2015-12-11,48.556730373858
2015-12-14,49.091971841912
2015-12-15,49.486360292058
2015-12-16,50.92306107473
2015-12-17,50.566233429361
2015-12-18,49.871358541009
2015-12-21,49.824407535039
2015-12-22,49.965260552949
2015-12-23,50.782208056821
2015-12-24,50.650745240106
2015-12-28,50.688306044882
2015-12-29,50.955926778909
2015-12-30,51.060092397673
2015-12-31,50.36881147315
2016-01-04,50.132071430505
2016-01-05,50.207828244151
2016-01-06,49.923740192977
2016-01-07,49.677530548626
2016-01-08,49.298746480394
2016-01-11,49.459729709393
2016-01-12,49.772226565684
2016-01-13,49.516547319628
2016-01-14,50.577142710677
2016-01-15,49.687000150332
2016-01-19,50.169949837328
2016-01-20,48.569587149048
2016-01-21,48.749509581458
2016-01-22,49.582834531568
2016-01-25,48.872614403633
2016-01-26,49.374503294041
2016-01-27,49.933209794683
2016-01-28,50.90857877038
2016-01-29,51.997582966547
2016-02-01,52.518411060366
2016-02-02,53.664232866768
2016-02-03,54.412331401526
2016-02-04,53.342266408771
2016-02-05,53.257039993418
2016-02-08,53.313857603653
2016-02-09,52.954012738833
2016-02-10,53.190752781478
2016-02-11,52.234323009192
2016-02-12,52.281671017721
2016-02-16,52.793029509834
2016-02-17,52.849847120069
2016-02-18,53.029769552479
2016-02-19,52.925603933715
2016-02-22,53.484310434358
2016-02-23,54.185060960587
2016-02-24,54.412331401526
2016-02-25,55.245656351636
2016-02-26,53.436962425829
2016-02-29,53.721050477003
2016-03-01,53.228631188301
2016-03-02,53.247570391713
2016-03-03,53.304388001947
2016-03-04,53.503249637769
2016-03-07,53.474840832652
2016-03-08,53.919912112824
2016-03-09,54.241878570822
2016-03-10,54.014608129882
2016-03-11,54.279756977645
2016-03-14,54.488088215172
2016-03-15,54.431270604938
2016-03-16,54.980507503874
2016-03-17,55.870650064219
2016-03-18,55.624440419868
2016-03-21,55.472926792576
2016-03-22,55.46345719087
2016-03-23,55.832771657396
2016-03-24,55.728606038632
2016-03-28,55.416109182341
2016-03-29,56.481439374243
2016-03-30,56.719999263474
2016-03-31,56.987186339412
2016-04-01,57.092152690674
2016-04-04,56.796338428028
2016-04-05,55.565369399598
2016-04-06,55.985234804644
2016-04-07,56.061573969197
2016-04-08,56.586405725505
2016-04-11,56.204709902736
2016-04-12,56.500524165382
2016-04-13,56.137913133751
2016-04-14,56.15699792489
2016-04-15,56.567320934366
2016-04-18,56.824965614735
2016-04-19,56.853592801443
2016-04-20,55.727590124275
2016-04-21,54.029043712952
2016-04-22,54.382112349014
2016-04-25,54.487078700275
2016-04-26,54.391654744583
2016-04-27,55.116876807844
2016-04-28,55.116876807844
2016-04-29,55.53674221289
2016-05-02,55.985234804644
2016-05-03,56.309676253997
2016-05-04,56.433727396397
2016-05-05,56.443269791966
2016-05-06,56.300133858428
2016-05-09,56.414642605259
2016-05-10,56.538693747659
2016-05-11,56.433727396397
2016-05-12,56.529151352089
2016-05-13,56.462354583105
2016-05-16,56.39555781412
2016-05-17,55.011910456583
2016-05-18,54.401197140152
2016-05-19,54.906944105321
2016-05-20,54.992825665444
2016-05-23,54.973740874306
2016-05-24,55.861183662244
2016-05-25,55.775302102121
2016-05-26,56.672287285628
2016-05-27,56.796338428028
2016-05-31,57.330712579904
2016-06-01,57.550187677997
2016-06-02,57.826917149504
2016-06-03,58.73344472858
2016-06-06,58.49488483935
2016-06-07,58.819326288703
2016-06-08,59.172394924765
2016-06-09,60.09800729498
2016-06-10,60.136176877257
2016-06-13,59.735396263349
2016-06-14,60.09800729498
2016-06-15,59.496836374118
2016-06-16,60.069380108272
2016-06-17,60.136176877257
2016-06-20,59.706769076641
2016-06-21,59.764023450057
2016-06-22,59.305988462734
2016-06-23,59.286903671596
2016-06-24,59.792650636764
2016-06-27,60.279312810795
2016-06-28,60.012125734857
2016-06-29,60.185237636015
2016-06-30,61.47395956686
2016-07-01,61.579750173123
2016-07-05,62.406840367546
2016-07-06,62.887706759652
2016-07-07,61.935591303282
2016-07-08,62.349136400493
2016-07-11,62.252963122072
2016-07-12,61.262378354333
2016-07-13,62.089468548756
2016-07-14,61.743244746439
2016-07-15,62.147172515808
2016-07-18,62.050999237387
2016-07-19,61.945208631124
2016-07-20,61.800948713492
2016-07-21,61.704775435071
2016-07-22,62.531865629493
2016-07-25,62.445309678914
2016-07-26,61.704775435071
2016-07-27,61.502811550386
2016-07-28,61.310464993543
2016-07-29,61.493194222544
2016-08-01,61.695158107228
2016-08-02,61.868270008387
2016-08-03,62.079851220913
2016-08-04,62.041381909545
2016-08-05,61.454724911175
2016-08-08,61.079649125332
2016-08-09,61.031562486122
2016-08-10,61.175822403754
2016-08-11,61.627836812334
2016-08-12,61.666306123702
2016-08-15,61.02194515828
2016-08-16,60.242941603068
2016-08-17,61.243143698649
2016-08-18,62.676125547125
2016-08-19,62.310667089124
2016-08-22,62.214493810703
2016-08-23,61.406638271965
2016-08-24,61.252761026491
2016-08-25,61.012327830438
2016-08-26,59.723605899593
2016-08-29,59.973656423488
2016-08-30,59.502407359224
2016-08-31,59.569728654119
2016-09-01,59.444703392171
2016-09-02,59.964039095646
2016-09-06,60.579548077542
2016-09-07,60.492992126963
2016-09-08,60.675721355963
2016-09-09,58.502205263643
2016-09-12,59.194652868276
2016-09-13,58.492587935801
2016-09-14,59.079244934171
2016-09-15,59.473555375698
2016-09-16,60.031360390541
2016-09-19,60.271793586594
2016-09-20,60.156385652488
2016-09-21,61.271995682175
2016-09-22,61.570132845281
2016-09-23,61.743244746439
2016-09-26,61.454724911175
2016-09-27,60.444905487752
2016-09-28,60.464140143436
2016-09-29,59.863182033643
2016-09-30,59.291302542065
2016-10-03,58.312322395466
2016-10-04,57.013477448492
2016-10-05,56.945627339322
2016-10-06,57.197642030526
2016-10-07,57.498121085422
2016-10-10,57.643514176502
2016-10-11,57.013477448492
2016-10-12,57.488428212684
2016-10-13,58.515872722976
2016-10-14,57.963378976876
2016-10-17,58.544951341192
2016-10-18,59.058673596338
2016-10-19,59.019902105384
2016-10-20,58.971437741691
2016-10-21,58.457715486545
2016-10-24,58.651572941317
2016-10-25,58.922973377998
2016-10-26,59.0489807236
2016-10-27,58.83573752335
2016-10-28,59.11683083277
2016-10-31,60.212125452233
2016-11-01,59.330074033019
2016-11-02,58.409251122852
2016-11-03,58.35109388642
2016-11-04,57.992457595091
2016-11-07,59.213759560156
2016-11-08,60.115196724847
2016-11-09,57.58535694007
2016-11-10,56.703305520857
2016-11-11,56.683919775379
2016-11-14,56.364054975005
2016-11-15,57.284877885173
2016-11-16,56.906855848367
2016-11-17,56.868084357413
2016-11-18,56.586991047993
2016-11-21,57.343035121605
2016-11-22,57.498121085422
2016-11-23,56.906855848367
2016-11-25,57.469042467207
2016-11-28,58.874509014305
2016-11-29,58.603108577624
2016-11-30,56.994091703015
2016-12-01,56.257433374881
2016-12-02,56.490062320607
2016-12-05,56.586991047993
2016-12-06,56.586991047993
2016-12-07,56.994091703015
2016-12-08,57.372113739821
2016-12-09,57.507813958161
2016-12-12,57.982764722353
2016-12-13,58.729115923226
2016-12-14,57.672592794717
2016-12-15,58.166929304386
